league_code,team_id,team_name,player_id,player_name
ENG2,74,Sheffield Wednesday,18945,Stuart Armstrong
ENG2,74,Sheffield Wednesday,67973,Ike Ugbo
ENG2,74,Sheffield Wednesday,459406,Jarvis Thornton
ENG2,74,Sheffield Wednesday,19387,Barry Bannan
ENG2,74,Sheffield Wednesday,47223,Pol Valentín
ENG2,74,Sheffield Wednesday,19103,Marvin Johnson
ENG2,74,Sheffield Wednesday,284356,Shea Charles
ENG2,74,Sheffield Wednesday,18993,Callum Paterson
ENG2,74,Sheffield Wednesday,415995,George Brown
ENG2,74,Sheffield Wednesday,452815,Gui Siqueira
ENG2,74,Sheffield Wednesday,19566,Josh Windass
ENG2,74,Sheffield Wednesday,19659,Michael Ihiekwe
ENG2,74,Sheffield Wednesday,459407,Bruno Fernandes
ENG2,74,Sheffield Wednesday,138807,Di'Shon Bernard
ENG2,74,Sheffield Wednesday,19375,Dominic Iorfa
ENG2,74,Sheffield Wednesday,19866,Jamal Lowe
ENG2,74,Sheffield Wednesday,19680,Michael Smith
ENG2,74,Sheffield Wednesday,44809,Max Lowe
ENG2,74,Sheffield Wednesday,37380,Anthony Musaba
ENG2,74,Sheffield Wednesday,394595,Sean Fusire
ENG2,74,Sheffield Wednesday,394583,Rio Shipston
ENG2,74,Sheffield Wednesday,18942,Yan Valery
ENG2,74,Sheffield Wednesday,288107,Charlie McNeill
ENG2,74,Sheffield Wednesday,394585,Bailey Cadamarteri
ENG2,74,Sheffield Wednesday,301285,Pierce Charles
ENG2,74,Sheffield Wednesday,459410,Logan Stretch
ENG2,74,Sheffield Wednesday,19038,Ben Hamer
ENG2,74,Sheffield Wednesday,208189,Olaf Kobacki
ENG2,74,Sheffield Wednesday,19064,Akin Famewo
ENG2,74,Sheffield Wednesday,33242,Ryo Hatsuse
ENG2,74,Sheffield Wednesday,442379,Gabriel Otegbayo
ENG2,74,Sheffield Wednesday,18803,Nathaniel Chalobah
ENG2,74,Sheffield Wednesday,322929,Ibrahim Cissoko
ENG2,74,Sheffield Wednesday,336563,Djeidi Gassama
ENG2,74,Sheffield Wednesday,470048,Ernie Weaver
ENG2,74,Sheffield Wednesday,459403,Reece Johnson
ENG2,74,Sheffield Wednesday,339757,James Beadle
ENG2,74,Sheffield Wednesday,19394,Liam Palmer
ENG2,74,Sheffield Wednesday,30809,Svante Ingelsson
ENG2,63,Leeds,19482,Joe Rothwell
ENG2,63,Leeds,444291,Harry Gray
ENG2,63,Leeds,19287,Sam Byram
ENG2,63,Leeds,351344,Sam Chambers
ENG2,63,Leeds,334734,James Debayo
ENG2,63,Leeds,138776,Largie Ramazani
ENG2,63,Leeds,32966,Ao Tanaka
ENG2,63,Leeds,64003,Pascal Struijk
ENG2,63,Leeds,19134,Patrick Bamford
ENG2,63,Leeds,20068,Alex Cairns
ENG2,63,Leeds,697,Manor Solomon
ENG2,63,Leeds,250,Joël Piroe
ENG2,63,Leeds,162128,Wilfried Gnonto
ENG2,63,Leeds,25410,Josuha Guilavogui
ENG2,63,Leeds,265372,Isaac Schmidt
ENG2,63,Leeds,313059,Mateo Joseph
ENG2,63,Leeds,19201,Jayden Bogle
ENG2,63,Leeds,129142,Ilia Gruev
ENG2,63,Leeds,2048,Maximilian Wöber
ENG2,63,Leeds,20619,Illan Meslier
ENG2,63,Leeds,1564,Junior Firpo
ENG2,63,Leeds,19569,Joe Gelhardt
ENG2,63,Leeds,19321,Joe Rodon
ENG2,63,Leeds,18885,Karl Darlow
ENG2,63,Leeds,345435,Charlie Crew
ENG2,63,Leeds,50739,Brenden Aaronson
ENG2,63,Leeds,19329,Daniel James
ENG2,63,Leeds,2279,Ethan Ampadu
ENG2,59,Preston,459523,Li-Bau Stowell
ENG2,59,Preston,15945,Jeppe Okkels
ENG2,59,Preston,19745,Will Keane
ENG2,59,Preston,17736,Daniel Iversen
ENG2,59,Preston,47223,Pol Valentín
ENG2,59,Preston,66761,Milutin Osmajić
ENG2,59,Preston,19782,Jack Walton
ENG2,59,Preston,19787,Liam Lindsay
ENG2,59,Preston,19452,Ryan Ledson
ENG2,59,Preston,83029,Josh Bowler
ENG2,59,Preston,282254,Odeluga Offiah
ENG2,59,Preston,153424,Lewis Gibson
ENG2,59,Preston,44836,Ryan Porteous
ENG2,59,Preston,284311,Thierry Small
ENG2,59,Preston,17534,Andrew Hughes
ENG2,59,Preston,19214,Duane Holmes
ENG2,59,Preston,504407,Michael Ayodele
ENG2,59,Preston,443628,Kitt Nelson
ENG2,59,Preston,19812,Patrick Bauer
ENG2,59,Preston,298128,Kaine Kesler-Hayden
ENG2,59,Preston,457039,Kacper Pasiek
ENG2,59,Preston,17767,David Cornell
ENG2,59,Preston,70519,Alistair McCann
ENG2,59,Preston,430236,Kian Best
ENG2,59,Preston,153400,Sam Greenwood
ENG2,59,Preston,459284,Theo Carrol
